,year,gameid,side,num_counters_picked,num_counters_banned,PGA,higher_PGA,mean_champ_wr,mean_team_wr,result,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,pga_diff
43150,2022,ESPORTSTMNT02_2240133,Blue,1,1,2,1,0.49824464710075,0.4343434343434343,0,2574.0,3494.0,56.0,4035.0,4478.0,78.0,-1461.0,-984.0,-22.0,0.0,0.0,2.0,2.0,1.0,0.0,1
43151,2022,ESPORTSTMNT02_2240133,Red,0,1,1,0,0.4909830953455306,0.7272727272727273,1,4035.0,4478.0,78.0,2574.0,3494.0,56.0,1461.0,984.0,22.0,2.0,1.0,0.0,0.0,0.0,2.0,-1
43152,2022,ESPORTSTMNT02_2240136,Blue,1,0,1,0,0.4813285227360194,0.3333333333333333,1,3864.0,4394.0,71.0,4123.0,5381.0,63.0,-259.0,-987.0,8.0,2.0,0.0,3.0,4.0,0.0,2.0,-2
43153,2022,ESPORTSTMNT02_2240136,Red,2,1,3,1,0.4911867782821037,0.5769230769230769,0,4123.0,5381.0,63.0,3864.0,4394.0,71.0,259.0,987.0,-8.0,4.0,0.0,2.0,2.0,0.0,3.0,2
43154,2022,ESPORTSTMNT02_2240149,Blue,1,0,1,0,0.4833046933027942,0.3333333333333333,1,3717.0,4322.0,72.0,3129.0,3160.0,54.0,588.0,1162.0,18.0,1.0,4.0,0.0,1.0,2.0,3.0,-3
43155,2022,ESPORTSTMNT02_2240149,Red,2,2,4,1,0.4937702030268244,0.5769230769230769,0,3129.0,3160.0,54.0,3717.0,4322.0,72.0,-588.0,-1162.0,-18.0,1.0,2.0,3.0,1.0,4.0,0.0,3
43164,2022,ESPORTSTMNT02_2240199,Blue,1,1,2,1,0.5262927516401278,0.7272727272727273,1,3380.0,4362.0,71.0,3288.0,4246.0,68.0,92.0,116.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1
43165,2022,ESPORTSTMNT02_2240199,Red,1,0,1,0,0.4918002067863561,0.5970149253731343,0,3288.0,4246.0,68.0,3380.0,4362.0,71.0,-92.0,-116.0,-3.0,1.0,0.0,1.0,1.0,0.0,0.0,-1
43166,2022,ESPORTSTMNT02_2240200,Blue,0,1,1,1,0.4990422708652383,0.4193548387096774,0,2365.0,3830.0,44.0,3471.0,4630.0,90.0,-1106.0,-800.0,-46.0,0.0,0.0,1.0,0.0,1.0,0.0,1
43167,2022,ESPORTSTMNT02_2240200,Red,0,0,0,0,0.506202804993946,0.5714285714285714,1,3471.0,4630.0,90.0,2365.0,3830.0,44.0,1106.0,800.0,46.0,0.0,1.0,0.0,0.0,0.0,1.0,-1
43168,2022,ESPORTSTMNT02_2240202,Blue,1,1,2,1,0.4642224348811396,0.3333333333333333,0,3407.0,4203.0,71.0,2714.0,4087.0,60.0,693.0,116.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,1
43169,2022,ESPORTSTMNT02_2240202,Red,1,0,1,0,0.5110973207203674,0.2222222222222222,1,2714.0,4087.0,60.0,3407.0,4203.0,71.0,-693.0,-116.0,-11.0,0.0,0.0,1.0,1.0,0.0,1.0,-1
43170,2022,ESPORTSTMNT02_2240204,Blue,0,0,0,0,0.483900871777715,0.282051282051282,0,3042.0,4408.0,81.0,2854.0,4104.0,53.0,188.0,304.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
43171,2022,ESPORTSTMNT02_2240204,Red,0,1,1,1,0.5009974078748962,0.6238532110091743,1,2854.0,4104.0,53.0,3042.0,4408.0,81.0,-188.0,-304.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43172,2022,ESPORTSTMNT02_2240207,Blue,1,1,2,0,0.4868928208114703,0.5970149253731343,0,2764.0,3793.0,60.0,3416.0,4184.0,78.0,-652.0,-391.0,-18.0,0.0,1.0,1.0,0.0,2.0,2.0,-1
43173,2022,ESPORTSTMNT02_2240207,Red,3,0,3,1,0.5264598087030679,0.7272727272727273,1,3416.0,4184.0,78.0,2764.0,3793.0,60.0,652.0,391.0,18.0,0.0,2.0,2.0,0.0,1.0,1.0,1
43174,2022,ESPORTSTMNT02_2240208,Blue,2,0,2,1,0.491361928079003,0.2727272727272727,0,3145.0,3956.0,64.0,3252.0,3861.0,52.0,-107.0,95.0,12.0,0.0,2.0,2.0,1.0,3.0,2.0,2
43175,2022,ESPORTSTMNT02_2240208,Red,0,0,0,0,0.4977304639128287,0.4558823529411764,1,3252.0,3861.0,52.0,3145.0,3956.0,64.0,107.0,-95.0,-12.0,1.0,3.0,2.0,0.0,2.0,2.0,-2
43176,2022,ESPORTSTMNT02_2240211,Blue,2,0,2,1,0.4976734383689524,0.3333333333333333,1,3561.0,4957.0,74.0,3618.0,4762.0,86.0,-57.0,195.0,-12.0,1.0,0.0,0.0,1.0,0.0,0.0,1
43177,2022,ESPORTSTMNT02_2240211,Red,0,1,1,0,0.5032082719443376,0.2222222222222222,0,3618.0,4762.0,86.0,3561.0,4957.0,74.0,57.0,-195.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,-1
43178,2022,ESPORTSTMNT02_2240292,Blue,1,1,2,1,0.5008845193013148,0.3976176971072036,0,2437.0,3720.0,40.0,3750.0,4622.0,70.0,-1313.0,-902.0,-30.0,0.0,1.0,2.0,2.0,1.0,1.0,2
43179,2022,ESPORTSTMNT02_2240292,Red,0,0,0,0,0.4927468205047022,0.7272727272727273,1,3750.0,4622.0,70.0,2437.0,3720.0,40.0,1313.0,902.0,30.0,2.0,1.0,1.0,0.0,1.0,2.0,-2
43180,2022,ESPORTSTMNT02_2240298,Blue,1,2,3,1,0.4887972668967034,0.5930232558139535,1,3621.0,4783.0,83.0,2505.0,3889.0,44.0,1116.0,894.0,39.0,1.0,1.0,1.0,0.0,1.0,1.0,2
43181,2022,ESPORTSTMNT02_2240298,Red,1,0,1,0,0.4900778551495715,0.6238532110091743,0,2505.0,3889.0,44.0,3621.0,4783.0,83.0,-1116.0,-894.0,-39.0,0.0,1.0,1.0,1.0,1.0,1.0,-2
43182,2022,ESPORTSTMNT02_2240301,Blue,0,1,1,0,0.5053588178531875,0.5769230769230769,1,3108.0,4760.0,67.0,2812.0,4171.0,61.0,296.0,589.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-2
43183,2022,ESPORTSTMNT02_2240301,Red,2,1,3,1,0.5049407345991664,0.2222222222222222,0,2812.0,4171.0,61.0,3108.0,4760.0,67.0,-296.0,-589.0,-6.0,0.0,0.0,0.0,1.0,0.0,0.0,2
43184,2022,ESPORTSTMNT02_2240303,Blue,0,0,0,0,0.4927051855705519,0.2727272727272727,0,3153.0,4393.0,83.0,2967.0,4474.0,72.0,186.0,-81.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
43185,2022,ESPORTSTMNT02_2240303,Red,0,1,1,1,0.5012079271933854,0.4193548387096774,1,2967.0,4474.0,72.0,3153.0,4393.0,83.0,-186.0,81.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43186,2022,ESPORTSTMNT02_2240306,Blue,0,2,2,1,0.4926070854810174,0.7272727272727273,1,3354.0,4113.0,73.0,2795.0,4225.0,57.0,559.0,-112.0,16.0,0.0,4.0,0.0,0.0,0.0,2.0,2
43187,2022,ESPORTSTMNT02_2240306,Red,0,0,0,0,0.466815568608566,0.3976176971072036,0,2795.0,4225.0,57.0,3354.0,4113.0,73.0,-559.0,112.0,-16.0,0.0,0.0,2.0,0.0,4.0,0.0,-2
43188,2022,ESPORTSTMNT02_2240309,Blue,1,1,2,0,0.4962935640419665,0.5930232558139535,1,3414.0,4867.0,89.0,3184.0,4640.0,87.0,230.0,227.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
43189,2022,ESPORTSTMNT02_2240309,Red,3,1,4,1,0.4920886564734646,0.6238532110091743,0,3184.0,4640.0,87.0,3414.0,4867.0,89.0,-230.0,-227.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43194,2022,ESPORTSTMNT02_2240365,Blue,0,0,0,0,0.4942206310872528,0.5769230769230769,1,3021.0,4359.0,70.0,3551.0,4579.0,86.0,-530.0,-220.0,-16.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
43195,2022,ESPORTSTMNT02_2240365,Red,0,1,1,1,0.493917722354582,0.2222222222222222,0,3551.0,4579.0,86.0,3021.0,4359.0,70.0,530.0,220.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1
43204,2022,ESPORTSTMNT02_2240740,Blue,1,1,2,1,0.5077172240280043,0.5769230769230769,1,3778.0,4855.0,82.0,3407.0,4501.0,55.0,371.0,354.0,27.0,2.0,1.0,1.0,1.0,2.0,0.0,2
43205,2022,ESPORTSTMNT02_2240740,Red,0,0,0,0,0.4845013763528228,0.3666666666666666,0,3407.0,4501.0,55.0,3778.0,4855.0,82.0,-371.0,-354.0,-27.0,1.0,2.0,0.0,2.0,1.0,1.0,-2
43206,2022,ESPORTSTMNT02_2240743,Blue,0,1,1,0,0.5086943786378292,0.2222222222222222,0,3289.0,3870.0,66.0,2826.0,2621.0,40.0,463.0,1249.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,-1
43207,2022,ESPORTSTMNT02_2240743,Red,0,2,2,1,0.5040559721115774,0.6238532110091743,1,2826.0,2621.0,40.0,3289.0,3870.0,66.0,-463.0,-1249.0,-26.0,1.0,1.0,0.0,0.0,1.0,1.0,1
43208,2022,ESPORTSTMNT02_2240751,Blue,0,1,1,1,0.500347490883278,0.3666666666666666,0,3463.0,4444.0,78.0,4123.0,4465.0,81.0,-660.0,-21.0,-3.0,1.0,1.0,1.0,2.0,1.0,1.0,1
43209,2022,ESPORTSTMNT02_2240751,Red,0,0,0,0,0.4984799683105066,0.5769230769230769,1,4123.0,4465.0,81.0,3463.0,4444.0,78.0,660.0,21.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,-1
43210,2022,ESPORTSTMNT02_2240753,Blue,1,1,2,1,0.5062255678650308,0.5714285714285714,1,3151.0,3984.0,68.0,3481.0,4791.0,76.0,-330.0,-807.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,2
43211,2022,ESPORTSTMNT02_2240753,Red,0,0,0,0,0.5117028271142032,0.3976176971072036,0,3481.0,4791.0,76.0,3151.0,3984.0,68.0,330.0,807.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-2
43212,2022,ESPORTSTMNT02_2240784,Blue,0,0,0,0,0.4977837074847378,0.5970149253731343,1,3055.0,4402.0,76.0,2857.0,4566.0,65.0,198.0,-164.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
43213,2022,ESPORTSTMNT02_2240784,Red,1,0,1,1,0.4868076028349354,0.3333333333333333,0,2857.0,4566.0,65.0,3055.0,4402.0,76.0,-198.0,164.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43214,2022,ESPORTSTMNT02_2240786,Blue,1,0,1,1,0.5052840815433715,0.5769230769230769,0,2869.0,3993.0,51.0,3006.0,4231.0,70.0,-137.0,-238.0,-19.0,1.0,0.0,0.0,0.0,0.0,1.0,1
43215,2022,ESPORTSTMNT02_2240786,Red,0,0,0,0,0.5081794626485467,0.7272727272727273,1,3006.0,4231.0,70.0,2869.0,3993.0,51.0,137.0,238.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,-1
43216,2022,ESPORTSTMNT02_2240788,Blue,2,1,3,1,0.4968763941411604,0.2222222222222222,0,3516.0,4229.0,55.0,3762.0,4234.0,72.0,-246.0,-5.0,-17.0,2.0,2.0,1.0,2.0,1.0,0.0,1
43217,2022,ESPORTSTMNT02_2240788,Red,2,0,2,0,0.4926462282859685,0.4343434343434343,1,3762.0,4234.0,72.0,3516.0,4229.0,55.0,246.0,5.0,17.0,2.0,1.0,0.0,2.0,2.0,1.0,-1
43218,2022,ESPORTSTMNT02_2240789,Blue,1,1,2,1,0.509672546736295,0.3666666666666666,1,3855.0,4059.0,64.0,3075.0,3812.0,65.0,780.0,247.0,-1.0,3.0,0.0,0.0,1.0,0.0,1.0,1
43219,2022,ESPORTSTMNT02_2240789,Red,1,0,1,0,0.4992792179360233,0.2727272727272727,0,3075.0,3812.0,65.0,3855.0,4059.0,64.0,-780.0,-247.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,-1
43220,2022,ESPORTSTMNT02_2240792,Blue,0,1,1,0,0.5022778179429859,0.3333333333333333,1,3071.0,4601.0,74.0,2746.0,4250.0,66.0,325.0,351.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
43221,2022,ESPORTSTMNT02_2240792,Red,1,1,2,1,0.5191476077821582,0.5970149253731343,0,2746.0,4250.0,66.0,3071.0,4601.0,74.0,-325.0,-351.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43222,2022,ESPORTSTMNT02_2240798,Blue,0,1,1,0,0.4964294357938622,0.5769230769230769,0,2902.0,4481.0,71.0,3233.0,4319.0,75.0,-331.0,162.0,-4.0,0.0,0.0,0.0,0.0,2.0,1.0,-2
43223,2022,ESPORTSTMNT02_2240798,Red,2,1,3,1,0.5037332361284873,0.7272727272727273,1,3233.0,4319.0,75.0,2902.0,4481.0,71.0,331.0,-162.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,2
43224,2022,ESPORTSTMNT02_2240801,Blue,2,1,3,1,0.5014635357146688,0.3666666666666666,0,3273.0,4437.0,83.0,3145.0,3841.0,57.0,128.0,596.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,3
43225,2022,ESPORTSTMNT02_2240801,Red,0,0,0,0,0.5018295697526629,0.2727272727272727,1,3145.0,3841.0,57.0,3273.0,4437.0,83.0,-128.0,-596.0,-26.0,1.0,0.0,0.0,0.0,0.0,0.0,-3
43226,2022,ESPORTSTMNT02_2240802,Blue,1,2,3,1,0.5170686328260834,0.5970149253731343,1,3596.0,4694.0,74.0,3254.0,4394.0,77.0,342.0,300.0,-3.0,1.0,1.0,0.0,0.0,1.0,1.0,1
43227,2022,ESPORTSTMNT02_2240802,Red,0,2,2,0,0.494527326075971,0.3333333333333333,0,3254.0,4394.0,77.0,3596.0,4694.0,74.0,-342.0,-300.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,-1
43228,2022,ESPORTSTMNT02_2240813,Blue,0,0,0,0,0.4956360031998132,0.3666666666666666,0,2589.0,3892.0,49.0,4639.0,4639.0,88.0,-2050.0,-747.0,-39.0,0.0,0.0,1.0,3.0,1.0,0.0,-2
43229,2022,ESPORTSTMNT02_2240813,Red,2,0,2,1,0.5068591426763815,0.2727272727272727,1,4639.0,4639.0,88.0,2589.0,3892.0,49.0,2050.0,747.0,39.0,3.0,1.0,0.0,0.0,0.0,1.0,2
43240,2022,ESPORTSTMNT02_2260189,Blue,0,1,1,0,0.4968598498999312,0.6111111111111112,0,3177.0,4125.0,79.0,4053.0,3914.0,79.0,-876.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
43241,2022,ESPORTSTMNT02_2260189,Red,2,1,3,1,0.5137227145036131,0.2222222222222222,1,4053.0,3914.0,79.0,3177.0,4125.0,79.0,876.0,-211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43242,2022,ESPORTSTMNT02_2260196,Blue,0,0,0,0,0.5019947140210854,0.282051282051282,0,2748.0,3767.0,54.0,3312.0,4834.0,80.0,-564.0,-1067.0,-26.0,0.0,0.0,1.0,0.0,1.0,0.0,-1
43243,2022,ESPORTSTMNT02_2260196,Red,1,0,1,1,0.5241160134771297,0.5930232558139535,1,3312.0,4834.0,80.0,2748.0,3767.0,54.0,564.0,1067.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,1
43244,2022,ESPORTSTMNT02_2260197,Blue,0,2,2,1,0.502346011940616,0.5714285714285714,1,3986.0,5066.0,77.0,2625.0,3815.0,59.0,1361.0,1251.0,18.0,1.0,1.0,0.0,0.0,0.0,2.0,2
43245,2022,ESPORTSTMNT02_2260197,Red,0,0,0,0,0.5014328214072727,0.2727272727272727,0,2625.0,3815.0,59.0,3986.0,5066.0,77.0,-1361.0,-1251.0,-18.0,0.0,0.0,2.0,1.0,1.0,0.0,-2
43246,2022,ESPORTSTMNT02_2260198,Blue,2,0,2,1,0.4974921677583742,0.4193548387096774,1,2729.0,3783.0,49.0,3764.0,4468.0,71.0,-1035.0,-685.0,-22.0,0.0,3.0,2.0,2.0,0.0,1.0,2
43247,2022,ESPORTSTMNT02_2260198,Red,0,0,0,0,0.4956786099612271,0.4558823529411764,0,3764.0,4468.0,71.0,2729.0,3783.0,49.0,1035.0,685.0,22.0,2.0,0.0,1.0,0.0,3.0,2.0,-2
43248,2022,ESPORTSTMNT02_2260210,Blue,2,0,2,1,0.504925846694589,0.4193548387096774,1,3388.0,4686.0,83.0,3628.0,4855.0,85.0,-240.0,-169.0,-2.0,0.0,1.0,1.0,1.0,0.0,1.0,2
43249,2022,ESPORTSTMNT02_2260210,Red,0,0,0,0,0.4880494453033562,0.4558823529411764,0,3628.0,4855.0,85.0,3388.0,4686.0,83.0,240.0,169.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,-2
43250,2022,ESPORTSTMNT02_2260215,Blue,1,0,1,1,0.4974451147370055,0.5930232558139535,1,4174.0,4829.0,79.0,2671.0,4028.0,56.0,1503.0,801.0,23.0,2.0,2.0,0.0,0.0,0.0,3.0,1
43251,2022,ESPORTSTMNT02_2260215,Red,0,0,0,0,0.5037715124691928,0.282051282051282,0,2671.0,4028.0,56.0,4174.0,4829.0,79.0,-1503.0,-801.0,-23.0,0.0,0.0,3.0,2.0,2.0,0.0,-1
43252,2022,ESPORTSTMNT02_2260219,Blue,1,2,3,1,0.4988725332477847,0.6111111111111112,0,3293.0,4339.0,83.0,3050.0,4428.0,75.0,243.0,-89.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,3
43253,2022,ESPORTSTMNT02_2260219,Red,0,0,0,0,0.5051200132086512,0.2222222222222222,1,3050.0,4428.0,75.0,3293.0,4339.0,83.0,-243.0,89.0,-8.0,0.0,1.0,0.0,0.0,0.0,1.0,-3
43254,2022,ESPORTSTMNT02_2260221,Blue,2,0,2,1,0.4781921072823744,0.6238532110091743,1,3661.0,3854.0,65.0,3335.0,4340.0,68.0,326.0,-486.0,-3.0,1.0,4.0,1.0,1.0,1.0,1.0,1
43255,2022,ESPORTSTMNT02_2260221,Red,0,1,1,0,0.491039743370933,0.3666666666666666,0,3335.0,4340.0,68.0,3661.0,3854.0,65.0,-326.0,486.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,-1
43256,2022,ESPORTSTMNT02_2260293,Blue,0,2,2,1,0.4993336823816554,0.4343434343434343,0,2996.0,4404.0,67.0,3185.0,3776.0,47.0,-189.0,628.0,20.0,0.0,1.0,2.0,1.0,2.0,1.0,2
43257,2022,ESPORTSTMNT02_2260293,Red,0,0,0,0,0.5091586743040183,0.3976176971072036,1,3185.0,3776.0,47.0,2996.0,4404.0,67.0,189.0,-628.0,-20.0,1.0,2.0,1.0,0.0,1.0,2.0,-2
43258,2022,ESPORTSTMNT02_2260294,Blue,0,2,2,0,0.5000952140267899,0.6238532110091743,1,2807.0,4051.0,61.0,3034.0,4576.0,74.0,-227.0,-525.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
43259,2022,ESPORTSTMNT02_2260294,Red,2,1,3,1,0.5080512206771863,0.282051282051282,0,3034.0,4576.0,74.0,2807.0,4051.0,61.0,227.0,525.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43260,2022,ESPORTSTMNT02_2260301,Blue,0,1,1,0,0.4945126036361824,0.3976176971072036,1,2944.0,4432.0,72.0,3058.0,4431.0,76.0,-114.0,1.0,-4.0,0.0,0.0,0.0,0.0,1.0,1.0,-2
43261,2022,ESPORTSTMNT02_2260301,Red,0,3,3,1,0.4968636531946261,0.4343434343434343,0,3058.0,4431.0,76.0,2944.0,4432.0,72.0,114.0,-1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2
43262,2022,ESPORTSTMNT02_2260304,Blue,0,2,2,1,0.49570148548283,0.5769230769230769,1,3049.0,4456.0,67.0,3044.0,4410.0,75.0,5.0,46.0,-8.0,0.0,2.0,0.0,0.0,0.0,1.0,2
43263,2022,ESPORTSTMNT02_2260304,Red,0,0,0,0,0.5069850880382665,0.6111111111111112,0,3044.0,4410.0,75.0,3049.0,4456.0,67.0,-5.0,-46.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,-2
43264,2022,ESPORTSTMNT02_2260308,Blue,1,1,2,1,0.490044153196974,0.3666666666666666,0,3045.0,4294.0,69.0,3906.0,4367.0,75.0,-861.0,-73.0,-6.0,0.0,0.0,0.0,2.0,1.0,0.0,1
43265,2022,ESPORTSTMNT02_2260308,Red,0,1,1,0,0.5006778412685267,0.5930232558139535,1,3906.0,4367.0,75.0,3045.0,4294.0,69.0,861.0,73.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,-1
43268,2022,ESPORTSTMNT02_2260365,Blue,1,0,1,1,0.5007628461047661,0.4343434343434343,0,3266.0,4464.0,55.0,2616.0,3139.0,48.0,650.0,1325.0,7.0,1.0,2.0,1.0,0.0,1.0,3.0,1
43269,2022,ESPORTSTMNT02_2260365,Red,0,0,0,0,0.5021127197269303,0.5970149253731343,1,2616.0,3139.0,48.0,3266.0,4464.0,55.0,-650.0,-1325.0,-7.0,0.0,1.0,3.0,1.0,2.0,1.0,-1
43270,2022,ESPORTSTMNT02_2260366,Blue,0,0,0,0,0.5011155884185217,0.5714285714285714,1,3595.0,4208.0,57.0,2861.0,3630.0,47.0,734.0,578.0,10.0,3.0,1.0,0.0,1.0,0.0,2.0,-1
43271,2022,ESPORTSTMNT02_2260366,Red,0,1,1,1,0.5074726259935403,0.4558823529411764,0,2861.0,3630.0,47.0,3595.0,4208.0,57.0,-734.0,-578.0,-10.0,1.0,0.0,2.0,3.0,1.0,0.0,1
43274,2022,ESPORTSTMNT02_2260371,Blue,0,1,1,0,0.4971958325858439,0.5970149253731343,1,2776.0,3840.0,62.0,3081.0,4360.0,71.0,-305.0,-520.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
43275,2022,ESPORTSTMNT02_2260371,Red,3,1,4,1,0.4867549038655077,0.4343434343434343,0,3081.0,4360.0,71.0,2776.0,3840.0,62.0,305.0,520.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3
43278,2022,ESPORTSTMNT02_2260374,Blue,3,0,3,1,0.5108767315076186,0.5714285714285714,0,3166.0,3581.0,55.0,4127.0,4235.0,63.0,-961.0,-654.0,-8.0,2.0,0.0,2.0,3.0,2.0,1.0,2
43279,2022,ESPORTSTMNT02_2260374,Red,0,1,1,0,0.4793337150353228,0.4558823529411764,1,4127.0,4235.0,63.0,3166.0,3581.0,55.0,961.0,654.0,8.0,3.0,2.0,1.0,2.0,0.0,2.0,-2
43310,2022,ESPORTSTMNT02_2260737,Blue,0,0,0,0,0.4986140852306384,0.5970149253731343,0,3301.0,4587.0,61.0,2870.0,3951.0,67.0,431.0,636.0,-6.0,1.0,2.0,0.0,0.0,0.0,2.0,-4
43311,2022,ESPORTSTMNT02_2260737,Red,2,2,4,1,0.4931093540924843,0.4558823529411764,1,2870.0,3951.0,67.0,3301.0,4587.0,61.0,-431.0,-636.0,6.0,0.0,0.0,2.0,1.0,2.0,0.0,4
43312,2022,ESPORTSTMNT02_2260744,Blue,0,2,2,1,0.5067287595302832,0.5714285714285714,1,3313.0,4651.0,68.0,4230.0,3804.0,52.0,-917.0,847.0,16.0,1.0,1.0,2.0,4.0,2.0,1.0,1
43313,2022,ESPORTSTMNT02_2260744,Red,1,0,1,0,0.4944548221346548,0.3976176971072036,0,4230.0,3804.0,52.0,3313.0,4651.0,68.0,917.0,-847.0,-16.0,4.0,2.0,1.0,1.0,1.0,2.0,-1
43314,2022,ESPORTSTMNT02_2260748,Blue,1,0,1,0,0.512877283576178,0.5970149253731343,0,2630.0,3768.0,52.0,3635.0,4576.0,85.0,-1005.0,-808.0,-33.0,0.0,2.0,1.0,0.0,1.0,0.0,-2
43315,2022,ESPORTSTMNT02_2260748,Red,1,2,3,1,0.4952719546166135,0.4558823529411764,1,3635.0,4576.0,85.0,2630.0,3768.0,52.0,1005.0,808.0,33.0,0.0,1.0,0.0,0.0,2.0,1.0,2
43324,2022,ESPORTSTMNT02_2260800,Blue,1,0,1,0,0.4889461646977827,0.4193548387096774,1,3111.0,4856.0,78.0,3123.0,4899.0,80.0,-12.0,-43.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
43325,2022,ESPORTSTMNT02_2260800,Red,2,1,3,1,0.496503241991857,0.6238532110091743,0,3123.0,4899.0,80.0,3111.0,4856.0,78.0,12.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43326,2022,ESPORTSTMNT02_2260802,Blue,1,0,1,1,0.497011585325059,0.4558823529411764,1,2707.0,3501.0,58.0,3332.0,4721.0,80.0,-625.0,-1220.0,-22.0,0.0,0.0,1.0,0.0,1.0,0.0,1
43327,2022,ESPORTSTMNT02_2260802,Red,0,0,0,0,0.5005983600775311,0.5930232558139535,0,3332.0,4721.0,80.0,2707.0,3501.0,58.0,625.0,1220.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,-1
43328,2022,ESPORTSTMNT02_2260806,Blue,2,0,2,1,0.4978263538693989,0.282051282051282,0,3428.0,4994.0,71.0,3198.0,4590.0,83.0,230.0,404.0,-12.0,1.0,0.0,0.0,0.0,0.0,1.0,1
43329,2022,ESPORTSTMNT02_2260806,Red,1,0,1,0,0.4912277391731022,0.3976176971072036,1,3198.0,4590.0,83.0,3428.0,4994.0,71.0,-230.0,-404.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,-1
43330,2022,ESPORTSTMNT02_2260813,Blue,1,2,3,1,0.5017501043342832,0.5930232558139535,1,3459.0,3739.0,50.0,2993.0,3997.0,64.0,466.0,-258.0,-14.0,3.0,1.0,1.0,0.0,1.0,2.0,1
43331,2022,ESPORTSTMNT02_2260813,Red,1,1,2,0,0.4914826327833133,0.4558823529411764,0,2993.0,3997.0,64.0,3459.0,3739.0,50.0,-466.0,258.0,14.0,0.0,1.0,2.0,3.0,1.0,1.0,-1
43332,2022,ESPORTSTMNT02_2260814,Blue,1,1,2,0,0.5118429570374503,0.6238532110091743,0,3316.0,4113.0,78.0,2926.0,4055.0,63.0,390.0,58.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,-2
43333,2022,ESPORTSTMNT02_2260814,Red,2,2,4,1,0.5005370305015453,0.4193548387096774,1,2926.0,4055.0,63.0,3316.0,4113.0,78.0,-390.0,-58.0,-15.0,0.0,1.0,0.0,1.0,0.0,1.0,2
43334,2022,ESPORTSTMNT02_2260815,Blue,0,0,0,0,0.4968789346281373,0.3976176971072036,1,3056.0,4249.0,59.0,3590.0,4079.0,59.0,-534.0,170.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,-2
43335,2022,ESPORTSTMNT02_2260815,Red,1,1,2,1,0.5022945799872788,0.282051282051282,0,3590.0,4079.0,59.0,3056.0,4249.0,59.0,534.0,-170.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2
43338,2022,ESPORTSTMNT02_2260822,Blue,1,0,1,0,0.5116720293339585,0.5930232558139535,0,3113.0,4317.0,73.0,3037.0,4282.0,58.0,76.0,35.0,15.0,0.0,1.0,1.0,1.0,0.0,2.0,-1
